Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
AMQVRRBXYZICIR-AYSAWWAWNA-N,CHEMBL3092313,1956,A,7.62,chembl20,1278553,9606,EGFR,1260,N(C(=O)NCCCN(C)C)C1=CC2=C(N=CN=C2C=C1O[C@@H]3COCC3)NC=4C=C(C(=CC4)F)Cl
AMSUIZRBLJBCCX-HZMZRZMFNA-N,CHEMBL454370,1956,A,8.96,chembl20,493905,9606,EGFR,1260,C1(=NC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)CC(/C=C/C=C)=O
AMTPOYDYXRVRKS-MDQDOXDENA-N,CHEMBL459729,1956,N,4.68,chembl20,513268,9606,EGFR,1260,C=1(CC=2N=C(NC2C(C1)=C)C=3C(=NC=CC3NCCN4C=C(C=N4)Cl)O)C5CCN(CCCF)CC5
ANAQVLGHFOBDLP-ULDHRCHENA-N,5328327,1956,A,8.27003,pubchem,345876,9606,EGFR,1260,N(CCCCNC1=NC=C2C(N=CN=C2NC=3C=C(C=CC3)C)=C1)(C)C
ANCUEEOEKXHAFS-UHFFFAOYNA-N,CHEMBL489349,1956,N,3.22,chembl20,506200,9606,EGFR,1260,C=1C(=CC=C(C1)C(=C(C#N)C#N)C#N)C=O
AIGYSQMRSKIHTM-MPIMZMORNA-N,44564061,1956,A,8.80134,pubchem,345876,9606,EGFR,1260,BrC1=CC(NC2=NC=NC=3C2=CC(=NC3)CC(=O)C(C)=C)=CC=C1
AILSWWUTQDGMFN-MRLWNPAONA-N,CHEMBL179726,1956,A,7.62,chembl20,312997,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OC)NC3=CC(Cl)=C(C=C3)OCC=4C=CC=CC4
AIQDZMUPVYDVLB-JQHVODBVNA-N,CHEMBL1993424,1956,A,5.9,chembl20,809214,9606,EGFR,1260,S(=O)(=O)(N)C1=CC(NC=2N=C3N(C=CC3=CN2)CC4=CC=CC=C4)=CC=C1
DFMCXVONDDGQIY-MZSCVVMKNA-N,CHEMBL1982711,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC=1C=2C(C3=CC=C(C=C3)C(=O)N)=CNC2N=CC1
DFMFCXGQTUDQBA-CORVGGQANA-N,44411183,1956,A,7.60206,pubchem,264807,9606,EGFR,1260,ClC1=C(F)C(NC2=NC=NC3=C2C=C(CN(C4(CCN(CC4)C(C)C)C(=O)N)C)C(OC)=C3)=CC=C1
DFMLKCNZXJFCBI-QWOVJGMINA-N,CHEMBL419137,1956,A,8.0,chembl20,66598,9606,EGFR,1260,C1(C(C=2C=CC=CC2)C1)NC=3C=4C(=CC(=C(C4)OC)OC)N=CN3
DFPVBLYULSUJRC-MKBKOFSANA-N,CHEMBL257815,1956,A,7.8,chembl20,479448,9606,EGFR,1260,C1(=NC=NC(N)=C1/C=N/OC)NC=2C=C(C(=CC2)OCC3=CC=CC=C3)Cl
DFWBDVRBHHFDNZ-UYBDAZJANA-N,CHEMBL94431,1956,A,8.42,chembl20,66586,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(F)C=CC3
DFXACJCBWLFSNJ-AVWFZQIINA-N,CHEMBL402316,1956,A,7.32,chembl20,479448,9606,EGFR,1260,C=1(NC=2C=CC3=C(C2)N=C(N3)CC4=CC(=CC=C4)F)C(/C=N/OC)=C(N)N=CN1
DFYLUEWHTLNPPA-HXTKINSTNA-N,CHEMBL608860,1956,A,6.97,chembl20,607646,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C=CC(=C(C3)Cl)F)OCCCCCC
DGAQPFVWIZGGAT-DEOSSOPVNA-N,CHEMBL3085379,1956,A,6.7,chembl20,457867,9606,EGFR,1260,C1(=C(C=C2N=CN=C(C2=C1)C#C[C@](C)(N(CC)CC)CC3=CC=NC=C3)OC)OC
DGDKYOSLJKLKKL-JJFURXLTNA-N,CHEMBL1080920,1956,A,5.6,chembl20,616541,9606,EGFR,1260,C=1C=CC(C(=O)NN2C(=NC3=C(NN=C3C2=O)C4=CC=C(C=C4)Cl)CCCC)=CC1
DHWXPNDSNSKKOJ-SCXYCHFONA-N,CHEMBL2424676,1956,N,4.72,chembl20,980992,9606,EGFR,1260,C1=CN=C(N=C1C=2C=NN3C2C=CC=C3)NC4=C(C=C(C(=C4)NC(C=C)=O)N5CCN(CC5)C)OC
DHYADLCEAXMYPS-HVXXBKQBNA-N,CHEMBL1241944,1956,A,5.59,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(N=C(C=3C=C(C(=CC3)C#N)O)C2C1N)C(C)C
DIBGTMXGHUALIU-JTVQFFFUNA-N,CHEMBL218677,1956,A,8.7,chembl20,401654,9606,EGFR,1260,N1=CN=C(C=2C1=CC(=C(C2)OC3CCN(CC3)CC(N)=O)OC)NC=4C=CC=C(C4F)Cl
DILJFOSYSGEXSI-UQGCVWPUNA-N,CHEMBL590524,1956,A,5.13,chembl20,607148,9606,EGFR,1260,C1=C(C=C(/C=N/NC=2SC=C(N2)O)C=C1)Br
DILZQOYOWSNWDQ-DXBWVGEPNA-N,CHEMBL1979855,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(NC=1N(N=C(C1)C(C)(C)C)C=2C=C(C=CC2)C(=O)NCC#N)NC=3C=4C(C=CC3)=CC=CC4
DINPOPQNCDTVPQ-YGPBECBDNA-N,CHEMBL1241301,1956,N,4.0,chembl20,654933,9606,EGFR,1260,N=1C(=C2C(=NC1)N(C)N=C2C=3C=C(C(=CC3)OC)O)N
DIOHUOGBSVXUTJ-XBTAAFKLNA-N,CHEMBL306029,1956,A,5.72,chembl20,67042,9606,EGFR,1260,C12=C(NC(=C1C)C)N=CN=C2NC3=CC(C(F)(F)F)=CC=C3
DIOOREPVPOCQKL-ZYMSVLFVNA-N,CHEMBL593760,1956,A,5.64,chembl20,605384,9606,EGFR,1260,C1(OCCCN2CCN(CC2)C)=C(C=C3C(=C1)C(NC=4C=CC(C=5SC6=C(C=CC=C6)N5)=C(C4)F)=NC=N3)OC
DIYNUINZCGHYBO-YSCKJUGONA-N,CHEMBL2335019,1956,N,4.57,chembl20,946709,9606,EGFR,1260,C=1(N=C2C(=C(N1)NC=3C=C(C(=CC3)F)C(F)(F)F)C=C(N2)CCC=4C=CC=CN4)NC(C(C)(C)C)=O
DIZVEEIWWJAIEW-UZWDRSSJNA-N,CHEMBL24026,1956,A,6.1,chembl20,63784,9606,EGFR,1260,C1=2C(NC=3C(=CC(C#N)=CC3)F)=NC=NC1=CC(=C(C2)OC)OC/C=C/CN4CCCC4
DJANEVGRISXWBN-CSKMVECVNA-N,CHEMBL1909390,1956,A,7.6,chembl20,808852,9606,EGFR,1260,FC1=CC=CC(COC2=CC=C(NC3=NC=NC4=CC=C(C=C34)C5=CC=C(CN6CCS(O)=CC6)O5)C=C2Cl)=C1
DJDLWERONIANEV-YPJDTSCHNA-N,CHEMBL341053,1956,A,5.31,chembl20,66718,9606,EGFR,1260,C=1(C=2C(=CC(=NC2)N)N=CN1)NC3=CC=C(C=C3)N(C)C
DJLORVJVWIBDME-XBXBPLPCNA-N,CHEMBL1974416,1956,A,6.0,chembl20,809214,9606,EGFR,1260,FC1=C(C(=O)NC=2C=C3C(C=4C=CC=CC4)=CNC3=NC2)C=CC=C1F
DJOJKIGNNDWGRS-KEAFGAQVNA-N,CHEMBL2007151,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C1=CC(C=2C=3C(N(C2C)C4CCC(N5CCCC5)CC4)=NC=NC3N)=CC=C1)CC6=CC=CC=C6
DJRPFIWIDKXORZ-YGPBECBDNA-N,CHEMBL1970340,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O1N=C(N)C=2C(C3=CC(O)=CC=C3)=CC=CC12
DCFLKULIIIPJPN-NRFANRHFNA-N,CHEMBL3085374,1956,A,8.05,chembl20,457867,9606,EGFR,1260,C1(=C(C=C2C(=C1)C(C#C[C@](C)(O)CC3=CC=CC=C3)=NC=N2)OC)OC
DCTBPIBEQFLAOQ-UUJKVWGPNA-N,CHEMBL1982135,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=C(C=3C1=NC=NC3N)C4=C(CC2)C=C(NC(=O)NC=5C(=CC=CC5)C)C=C4
DCUIQGISMZPTTG-TVBGBDJRNA-N,57597166,1956,A,7.82391,pubchem,689678,9606,EGFR,1260,ClC=1C=C(NC=2N=CN=C3C2N(CCNC(=O)C=S(O)(O)=C)C=C3)C=CC1OC=4C=C(C=CC4)C(F)(F)F
DCVODVBLQRXBMG-QWOVJGMINA-N,CHEMBL196018,1956,A,7.05,chembl20,321412,9606,EGFR,1260,C=12N(C=C(C1CC)C(=O)OCC)N=CN=C2NC=3C=C(Cl)C(=CC3)F
DEKIBPPKPXYNSY-UHFFFAOYNA-N,CHEMBL384205,1956,A,5.54,chembl20,402644,9606,EGFR,1260,N1=CN=C2C(=C1SC3=CC(=CC=C3)Cl)NCC=4C=C(C(=CC4S2)OC)OC
DELBGJJGZCXRER-WYUMXYHSNA-N,47108695,1956,A,5.17134,pubchem,620239,9606,EGFR,1260,S(=O)(=O)(NC(=O)CC1=CC=C(F)C=C1)C2=CC=CC=C2
DETZDVAAKPADRG-SREBMQDQNA-N,70688852,1956,A,5.9431,pubchem,678508,9606,EGFR,1260,BrC1=CC(NC2=NC=NC=3C2=CC(NCC4=CC=5OCCCCOC5C=C4)=CC3)=CC=C1
DEYYGEALAPOQDN-PDJAEHLQNA-N,CHEMBL3133903,1956,A,5.64,chembl20,1299434,9606,EGFR,1260,N=1C=2C(C(=NC1)NC=3C=CC(=C(C3)C)Br)=CC(=CC2)NC(C=C)=O
DGORACVWOLFYBN-SKKVRFOWNA-N,CHEMBL604094,1956,A,7.07,chembl20,612309,9606,EGFR,1260,C1(=CC=C2N=CN=C(C2=C1)NC=3C=CC(=C(C3)Cl)F)OCCCCCCC(=NO)O
DGTWQPPUCICJEN-HXTKINSTNA-N,CHEMBL1203935,1956,A,8.05,chembl20,431034,9606,EGFR,1260,CCOC=1C=C2N=CN=C(NC=3C=C(F)C=C(C3)C(F)(F)F)C2=CC1OCC
DGVCIMUJVPVQEX-FQYCAXQSNA-N,CHEMBL257816,1956,A,7.89,chembl20,479448,9606,EGFR,1260,C=1(NC2=CC=C3C(=C2)C=CN3CC4=CC(=CC=C4)F)C(/C=N/OC)=C(N)N=CN1
DGXVGHDUNRFLDB-ZHHKNJMINA-N,CHEMBL1914667,1956,A,8.33,chembl20,786919,9606,EGFR,1260,C=1N=C(C=2C=C(NC2N1)C3=CC=C(C=C3)OC)N[C@H](C)C4=CC=CC=C4
DGYOMIMWPKEDOQ-PKSOQXRJNA-N,CHEMBL555921,1956,A,7.9,chembl20,63756,9606,EGFR,1260,C=12SC3=C(C1N=CN=C2NC=4C=C(Br)C=CC4)C=CC=C3OC
DHDUWXQFEYJFTD-LNNLXFCONA-N,CHEMBL2087360,1956,A,8.7,chembl20,840626,9606,EGFR,1260,C1OCCOCCOC=2C=C3C(N=CN=C3NC4=CC(=C(C=C4)F)Cl)=CC2OC1
DHEZMKZYJNFVFC-HPHMPNDVNA-N,CHEMBL1173814,1956,A,7.15,chembl20,642443,9606,EGFR,1260,C1C(C2=CC=C(C=C2)OC)N(C(N)=S)N=C1C3=CC(=C(C=C3)C)C
DJURWFMQIHTKEM-MPIMZMORNA-N,CHEMBL1645474,1956,A,8.22,chembl20,698459,9606,EGFR,1260,N=1N2C=CC(CN3CCC(CC3)N)=C2C(=NC1)NC=4C=CC=C(C4)Br
DJUSDFVEBBYFFL-YAQRNVERNA-N,CHEMBL583144,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1(O)C=2SC=3C(Cl)=CC=C(Cl)C3C2N=CN1
DJVUADMRQZTSMM-FCXNDASNNA-N,CHEMBL501705,1956,A,7.3,chembl20,497284,9606,EGFR,1260,C=1[C@@H](C[C@@H](C#CC=2SC3=C(C2)N=CN=C3NC=4C=CC(=C(C4)Cl)OCC5=CC=CC(=C5)F)N1)NS(=CC)(O)O
DKBAOZZHNYPUBZ-VEORKLDJNA-N,CHEMBL31588,1956,A,8.41,chembl20,64445,9606,EGFR,1260,C1=2C(=NC=NC1=CC(OCCCCN(C)C)=C(C2)NC(C=C)=O)NC3=CC(Br)=CC=C3
DKCJHJKLYAZBHE-RMZZTVFZNA-N,CHEMBL513362,1956,A,7.85,chembl20,501564,9606,EGFR,1260,N1=C(SC=2C(=NC=NC12)NC3=CC(=CC=C3)C)NC=4C=CC(=CC4)S(=O)(=O)N
DKDKYLIXOSFJHV-PJQSKVNONA-N,CHEMBL470218,1956,A,7.89,chembl20,501564,9606,EGFR,1260,N1=C(NC=2C=CC(=CC2)CCN(C)C)SC=3C(=NC=NC13)NC4=CC=C(C(Cl)=C4)F
DKGNBDAVBAFVQB-YIVFFDRWNA-N,CHEMBL3088225,1956,N,5.0,chembl20,1274575,9606,EGFR,1260,C=1C=CC=C(C1)C(N/N=C(/CN2C(=CN=C2C)N(=O)=O)\C3=CC=C(C=C3)Br)=O
DKKLUAKZWKFXMH-LILDFLRNNA-N,CHEMBL66409,1956,A,7.6,chembl20,66586,9606,EGFR,1260,C=1(N(=O)=O)C=C2C(=NC=NC2=CC1Cl)NC=3C=C(Br)C=CC3
DAZNPHVDUSTLGK-LNNLXFCONA-N,CHEMBL448154,1956,A,6.31,chembl20,66588,9606,EGFR,1260,N1(C=2N=C(NC=3C=CN=CC3)N=CC2C=C(C1=O)C4=C(Cl)C=CC=C4Cl)CC
DBBVLPYZSAWTHY-VJSLDGLSNA-N,CHEMBL247916,1956,A,6.28,chembl20,456855,9606,EGFR,1260,N1=CN=C(C2=C(C=CN21)CN3CCC(CC3)N)NC=4C=C5C=NN(C5=CC4)CC6=CC=NC=C6
DBDJGLFOLVMUOF-OGHJLFIDNA-N,CHEMBL1683972,1956,A,7.42,chembl20,728730,9606,EGFR,1260,C=1(C#C/C=N/OCCN2CCOCC2)C(=NC=NC1C)NC=3C=C(C(=CC3)OCC4=CC(=CC=C4)F)Cl
DBDQLLPCPIODHI-HBAFCJMWNA-N,CHEMBL122182,1956,A,8.1,chembl20,66565,9606,EGFR,1260,C1(=C2C(=NC=NC2=NN1)NC3=CC(Cl)=CC=C3)NC4=CC=C(C=C4)O
DBGZNJVTHYFQJI-RIYZIHGNNA-N,CHEMBL67027,1956,A,6.15,chembl20,63758,9606,EGFR,1260,C(=C\C1=CC(OC)=C(C=C1)OC)(\C#N)/C=2C=NC=CC2
DBHPUQBVYOYNRL-PKSOQXRJNA-N,CHEMBL589825,1956,N,4.94,chembl20,611747,9606,EGFR,1260,C1=CC(NC(C2=CC=C(C=C2)N(CCCl)CCCl)=O)=C(C=C1)F
DBKQWGCVGCVPIP-NLMIROKBNA-N,CHEMBL1973142,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC1=C2C(NC(=O)C)=C(SC2=CC=C1Cl)C(=O)N
DBMNQXNYFIEZLF-NKDUXHERNA-N,CHEMBL332765,1956,A,7.54,chembl20,66565,9606,EGFR,1260,C1(=C2C(=NC=NC2=NN1)NC3=CC(Cl)=CC=C3)NC=4C=CC(=CC4)N(C)C
DBNKNZTWWHDYFH-PUUDQSFRNA-N,CHEMBL1243316,1956,A,10.52,chembl20,658103,9606,EGFR,1260,C(/C=C/C(NC=1C=C2C(=C(C=NC2=CC1OCC)C#N)NC=3C=C(C(=CC3)F)Cl)=O)NCC#C
DBNNYQDOPIMLMA-LQFNOIFHNA-N,CHEMBL251291,1956,A,6.94,chembl20,458089,9606,EGFR,1260,C1(=CC=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)C#CCCCO
DBSQOKFNDAENBI-JJFURXLTNA-N,5328297,1956,A,9.14026,pubchem,345876,9606,EGFR,1260,BrC1=CC(NC2=NC=NC=3C2=CC=4C(CN(CC(=O)O)C)=CNC4C3)=CC=C1
RUEMCYBCUGHERT-SWQYCRJUNA-N,71449342,1956,A,7.25181,pubchem,689678,9606,EGFR,1260,ClC1=CC(NC2=NC=NC3=C2N(CCNC(=O)CS(=O)(=O)C(C)(C)C)C=C3)=CC=C1OC=4C=C(C=CC4)C(F)(F)F
DDUXEFVABXYEDJ-DCJJNLRPNA-N,CHEMBL1683969,1956,A,6.81,chembl20,728730,9606,EGFR,1260,C1(/C=C(/C(=O)N2CCN(CC2)CC)\F)=C(N=CN=C1C)NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl
DEBAMPWICXUPGO-UHFFFAOYNA-N,CHEMBL21096,1956,N,4.23,chembl20,66899,9606,EGFR,1260,N1(C2C(C(O)C(C(O2)CO)O)O)C=3C4=C(C=5C=CC=C(C5N4)O)C=6C(=O)N(C(C6C3C7=C1C(O)=CC=C7)=O)NCCC
DEBQVAUIPWIBMA-PKSOQXRJNA-N,11703561,1956,A,8.18046,pubchem,283009,9606,EGFR,1260,FC1=CC=C(CNC2=NC=NC=3C2=CC(OCC)=C(OCC)C3)C=C1
DECUBVXBHCLQNY-BDGWVKIONA-N,CHEMBL139095,1956,A,9.12,chembl20,66727,9606,EGFR,1260,C1(=NC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)NS(C=C)(=O)=O
DEDKXCIMVXZIPG-PECIQRARNA-N,CHEMBL1969506,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S(=O)(=O)(N)C1=CC=C(CNC2C(=NC3=CC4=C(N(N=C4)C(OC(C)(C)C)=O)C=C3)C(=O)C2=O)C=C1
DEEISBGSUUROMS-UHFFFAOYNA-N,CHEMBL1821873,1956,A,6.09,chembl20,766557,9606,EGFR,1260,C1(=C(C=C(C=C1)C=2CC(C=3C=CC(=CC3)OC)N(N2)C=4SC=C(N4)C5=CC=C(C=C5)Cl)C)C
CKNICHHQTFEWGN-UHFFFAOYNA-N,CHEMBL515401,1956,A,6.68,chembl20,519199,9606,EGFR,1260,C1(=C(OC)C=C2C(=C1)N=CN=C2C=3C=4C(NC3)=CC(=C(C4)Cl)F)OC
CKOIOGZBUCBMQF-HCXDKFGHNA-N,CHEMBL2381508,1956,A,6.76,chembl20,958682,9606,EGFR,1260,O=S(=O)(C=1C(OCCCCOC(CN2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)OC=5C=C(C=CC5)NC(C=C)=O)Cl)OC)=O)=NO[N+]1O)C6=CC=CC=C6
CVXGWPCZIJNFAQ-LELJVTLKNA-N,70688851,1956,A,6.24413,pubchem,678508,9606,EGFR,1260,ClC1=CC(NC2=NC=NC=3C2=CC(NCC4=CC=5OCOC5C=C4)=CC3)=CC=C1
CXXCKESOBLFJAE-CYSPOYASNA-N,CHEMBL187007,1956,N,4.54,chembl20,305999,9606,EGFR,1260,C1=2C(NC=3C=C(NC(C=4C=C(N(C)C)C=CC4)=O)C=CC3Cl)=NC=NC1=CC(=C(C2)OC)OC
CYXKNKQEMFBLER-UHFFFAOYNA-N,CHEMBL75880,1956,A,5.83,chembl20,774682,9606,EGFR,1260,C(CC1NCCCC1)(C2CCCCC2)C3CCCCC3
CYXVEZJWVJIFPJ-NSJMMFDCNA-N,CHEMBL604485,1956,A,5.48,chembl20,605384,9606,EGFR,1260,C1(OCCCN2CCN(CC2)C)=C(C=C3C(=C1)C(NC=4C=CC(C=5SC6=C(C=CC=C6)N5)=C(C4)O)=NC=N3)OC
BLQYVHBZHAISJM-DXAUXPAJNA-N,CHEMBL1983923,1956,A,5.7,chembl20,809214,9606,EGFR,1260,N1(C=2N=C(N=C(NC=3NN=C(C3)C)C2)C=CC4=CC=CC=C4)CCN(CC1)C
BLRPVPKLIFBVIC-HXTKINSTNA-N,44430019,1956,A,7.09151,pubchem,295196,9606,EGFR,1260,FC=1C=C(CN2N=CC=3C2=CC=C(NC4=NC=NN5C4=C(C=C5)C)C3)C=CC1
BLSMXBYXZBWETN-UHFFFAOYNA-N,CHEMBL1958021,1956,A,5.46,chembl20,806753,9606,EGFR,1260,C1=CC=C(C=C1)C2=NN(C(C3=CC=C(C=C3)Cl)C2)C4=NC(=CS4)O
BLTLMFALRUNXKG-QQYWGXKINA-N,CHEMBL293986,1956,N,4.0,chembl20,63787,9606,EGFR,1260,C1(=C(N(C)C2=C1C(Cl)=CC=C2)SSC3=C(C4=C(Cl)C=CC=C4N3C)C(NC5=CC=CC=C5)=O)C(NC=6C=CC=CC6)=O
BLTVBQXJFVRPFK-UHFFFAOYNA-N,CHEMBL1969664,1956,A,5.7,chembl20,809214,9606,EGFR,1260,OC=1NC2=C(C1C3=NC=C(C=C3)CN4CCOCC4)C=C(C=C2)C#N
BLURSICPPVURTR-UHFFFAOYNA-N,CHEMBL599524,1956,A,5.14,chembl20,607962,9606,EGFR,1260,C=1(C=C(O)C=2C(C=C(OC2C1)C=3C=CC=CC3)=O)OCC(OCCCCCCC)=O
BLWDOLCMBQDSMT-SPEPDGBUNA-N,72202734,1956,A,7.86012,pubchem,775624,9606,EGFR,1260,O=C1N(C=2C=C(NC(=O)C=C)C=CC2)C3=NC(NC4=CC=C(OC)C=C4)=NC=C3N=C1
BLYRPGBSIKAIAU-DZQCGVKKNA-N,CHEMBL169390,1956,A,7.1,chembl20,67061,9606,EGFR,1260,N1=CN=C2N(C3CCCC3)C=C(C=4C=C(C=CC4)O)C2=C1N
BMAOWXTVCYAPFY-ZSVWZRQONA-N,11238864,1956,A,6.4437,pubchem,248903,9606,EGFR,1260,ClC=1C=C(NC=2C3=CC(NC(=O)/C=C/CN4CCN(CC4)C)=C(OCC)C=C3N=CC2C#N)C=CC1OCC5=CC=CC=C5
BMEKKWWFQMYXPU-YOKYMGTQNA-N,CHEMBL1744349,1956,A,7.1,chembl20,82007,9606,EGFR,1260,C1=2C(NC=3C(=CC(=CC3)Cl)F)=NC=NC1=CC(=C(C2)OC)OC/C=C/CN4CCCC4
BMFRTFUXTDHARJ-LQFNOIFHNA-N,CHEMBL1682557,1956,A,7.17,chembl20,726535,9606,EGFR,1260,C1(=CC=C2C(=C1)C=NN2)C3=C(N=CN3CCN(C)C)C4=CC=C(C=C4)F
BMGQWWVMWDBQGC-DOEURQLSNA-N,CHEMBL338448,1956,A,5.72,chembl20,67052,9606,EGFR,1260,[C@]12(N3C4=C5C(C6=C(N5[C@@H](O1)C[C@@H]([C@@H]2OC)N(C(=O)C=7C=CC=CC7)C)C=CC=C6)=C8C(=C4C9=C3C=CC=C9)CNC8=O)C
BMGQWWVMWDBQGC-SAQRDVLPNA-N,CHEMBL608533,1956,A,8.06,chembl20,774484,9606,EGFR,1260,C=12C3=C(C4=C5C1N(C6=CC=CC=C26)[C@]7(O[C@@H](N5C=8C=CC=CC48)C[C@H]([C@H]7OC)N(C(=O)C=9C=CC=CC9)C)C)C(NC3)=O
BOXDQGATHFGEIB-MPIMZMORNA-N,CHEMBL111307,1956,A,5.75,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC3=CC(Br)=C(C=C3)C
BOXXZXNYZHHZNA-UHFFFAOYNA-N,CHEMBL542887,1956,A,6.17,chembl20,63767,9606,EGFR,1260,C(C(C1=CC(=C(OCC=2C=CC=CC2)C=C1)O)=O)(CN(C)C)=C
BPAPVVZKFSFVIH-UHFFFAOYNA-N,CHEMBL2437301,1956,N,4.26,chembl20,987637,9606,EGFR,1260,N1(C(=CSC1=N)C2=CC=CC=C2)CC(N3CCOCC3)=O
BPENWXBDNSHEHD-SPEPDGBUNA-N,CHEMBL2437478,1956,A,5.29,chembl20,987016,9606,EGFR,1260,C=1C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC(=CC4)NC(=O)C=C)=O)OC
BPGHWPSDFHJVNI-UHFFFAOYNA-N,CHEMBL3237941,1956,N,4.49,chembl20,1338416,9606,EGFR,1260,N1(C(C(C(C2C(CC(C=C12)(C)C)=O)C=3C(=NN(C3Cl)C=4C=CC=CC4)C)C#N)=N)C5=CN=CC=C5
BPJQSSSZFGZEOF-NPVYFSBINA-N,CHEMBL1975233,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC=1C(=CC(OC)=C(NC(=O)NC=2N=CC(=NC2)C#N)C1)C
BPNUQXPIQBZCMR-HXTKINSTNA-N,CHEMBL2002726,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C1=CC(C=2C=C3C(NN=C3C)=CC2)=CN=C1)CC(N)CC4=CC=CC=C4
BMNKZWJVTKAEDF-UHFFFAOYNA-N,CHEMBL75680,1956,N,4.6,chembl20,887868,9606,EGFR,1260,OC=1C=CC(=CC1)C2=NC3=NC=CNC3=C2CCCC
BMSYYYVQJGFDHW-BVUZABKHNA-N,CHEMBL2347964,1956,A,6.75,chembl20,952261,9606,EGFR,1260,C1=NC(=C2C(=N1)OC(=C2C=3C=CC(=CC3)NC(C)=O)C4=CC=CC=C4)N[C@H](CO)C5=CC=CC=C5
BMTLFVUIPBHECG-KWFVMQPCNA-N,11180599,1956,A,6.60206,pubchem,248903,9606,EGFR,1260,ClC1=C(N(CC2=CC=CC=C2)C)C=CC(NC=3C=4C(N=CC3C#N)=CC(OCC)=C(NC(=O)/C=C/CN(C)C)C4)=C1
BMWSFCOIWKFNTM-CEIMGBSTNA-N,CHEMBL2029693,1956,N,4.64,chembl20,819893,9606,EGFR,1260,C1=CC=C(N2NC(=O)/C(=C/C3=CC=C(O3)C4=C(C=CC=C4)F)/C2=O)C=C1C
BMYBPXJXNNXUJF-PUXXYCQMNA-N,72713385,1956,A,6.4034,pubchem,775624,9606,EGFR,1260,O(C=1C=C(N2CCN(CC2)C)C=CC1NC=3N=C4N(C=5C=CC(NC(=O)C=C)=CC5)C(=O)C=NC4=CN3)C
BMYOQJPJJPXZBN-PHLAQJRANA-N,90666155,1956,A,7.11244,pubchem,1120256,9606,EGFR,1260,O(C=1C=C(N2CCN(CC2)C)C=CC1NC=3N=C4N(C(=O)C(N(C(=O)C4=CN3)C)C5=CC=CC=C5)C=6C=C(NC(=O)C=C)C=CC6)C
BMZXYZGEVIZRKF-GIOXDHAXNA-N,CHEMBL124673,1956,A,7.4,chembl20,66718,9606,EGFR,1260,N(C=1C=C(NC2=C3C(C=C(N=C3)N)=NC=N2)C=CC1)(=O)=O
BNDYIYYKEIXHNK-LILDFLRNNA-N,CHEMBL127907,1956,A,6.41,chembl20,1329567,9606,EGFR,1260,N1=CN=C2C(=C1NC3=CC(=CC=C3)O)C=C(C(=C2)OC)OC
BNEUQUONQBLCSG-LELJVTLKNA-N,5329475,1956,A,7.46005,pubchem,345876,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4N=C(SC4)CNCCS(=O)(=O)C)C=C3)C=CC1F
BNVCHCSZEJOIPQ-UYBDAZJANA-N,CHEMBL336264,1956,A,9.37,chembl20,66727,9606,EGFR,1260,C1(=NC=C2C(=C1)C(NC3=CC(=CC=C3)Br)=NC=N2)S(C=C)(=O)=O
BNVWETCQKDHVEK-ZYMSVLFVNA-N,CHEMBL514436,1956,A,7.57,chembl20,67057,9606,EGFR,1260,C(CCCNCC=S(O)(=C)O)OC1=CC=C2C(C(=NC=N2)NC3=CC=C(C(=C3)Cl)OCC4=CC=CC(=C4)F)=C1
BOBGABAXWFYHQX-CHHPPJJSNA-N,CHEMBL183844,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C12=C(C(=O)NC1)C=CC=C2C=3C=C(C)C(NC(NC4=CC(C)=CC=C4)=O)=CC3
